"brood_year","lwr","mid","upr","CU","model"
1992,1.85632486481891,4.04260539556752,10.1951995426677,"Middle Skeena","spw"
1993,2.05912093485935,4.23187585571517,10.1984266814456,"Middle Skeena","spw"
1994,2.26013447165047,4.5876099960221,10.550456315383,"Middle Skeena","spw"
1995,2.48419785222674,5.18919980630271,12.2386531380814,"Middle Skeena","spw"
1996,2.55134871612023,5.40002369106281,12.8317165673489,"Middle Skeena","spw"
1997,2.45521372663401,5.02160392404784,11.1101386125217,"Middle Skeena","spw"
1998,2.31746568647239,4.74339679145092,10.7002276416985,"Middle Skeena","spw"
1999,1.94318049925835,3.95475445988513,9.20550804661668,"Middle Skeena","spw"
2000,1.99090236684716,4.18944170774683,10.1227943270953,"Middle Skeena","spw"
2001,1.94352701323945,4.17600301713099,10.529848516539,"Middle Skeena","spw"
2002,2.00805652787083,4.24961291401774,10.670192321121,"Middle Skeena","spw"
2003,1.81195290486218,3.75456980569007,9.10865528989507,"Middle Skeena","spw"
2004,1.67081958219078,3.38707919717236,7.7293276150292,"Middle Skeena","spw"
2005,1.5547186587352,3.04551320712036,6.61862438716975,"Middle Skeena","spw"
2006,1.44985082344604,2.8267290029823,6.16310373250718,"Middle Skeena","spw"
2007,1.28763488525626,2.51205780175984,5.39492153864917,"Middle Skeena","spw"
2008,1.2938592655625,2.47208503675743,5.08008275416381,"Middle Skeena","spw"
2009,1.21349059485297,2.2692906545658,4.4783763165533,"Middle Skeena","spw"
2010,1.24032488149315,2.23416923598384,4.33517811325064,"Middle Skeena","spw"
2011,1.11378086774551,2.00415709180669,3.74949661759151,"Middle Skeena","spw"
2012,1.08822771734028,1.95866648667013,3.62315762190726,"Middle Skeena","spw"
2013,0.951640236750272,1.78037342361344,3.37791115443767,"Middle Skeena","spw"
2014,0.927842644601854,1.77691728893555,3.46616881039016,"Middle Skeena","spw"
2015,0.791527961615511,1.6586255588525,3.40011349244787,"Middle Skeena","spw"
2016,0.730548238722123,1.66898937319505,3.60071279641518,"Middle Skeena","spw"
2017,0.69543353420243,1.67027174182739,3.85714193723632,"Middle Skeena","spw"
2018,0.653864380974214,1.68534276940617,4.0618439063279,"Middle Skeena","spw"
2019,0.622857474526332,1.69590859606464,4.26347974966369,"Middle Skeena","spw"
1992,2.51700990851968,5.36542363819239,11.4272896645687,"Upper Skeena","spw"
1993,2.60871468312568,5.53570173980283,11.6775319255889,"Upper Skeena","spw"
1994,2.62268271692486,5.5680875750413,11.4468705072656,"Upper Skeena","spw"
1995,2.79016643095364,5.81954375946671,11.4939758640741,"Upper Skeena","spw"
1996,2.97171837812205,6.20881006183644,12.2877786469346,"Upper Skeena","spw"
1997,2.88275070857483,5.76679916669279,10.988082333578,"Upper Skeena","spw"
1998,2.89054156801579,5.81831979333361,11.1592013337312,"Upper Skeena","spw"
1999,2.6550099920627,5.22167437250159,9.78448839343031,"Upper Skeena","spw"
2000,2.62961119467477,5.22425727717794,10.2121364079314,"Upper Skeena","spw"
2001,2.42501435706662,4.91351708444669,9.7957856229479,"Upper Skeena","spw"
2002,2.49655182032353,5.06102718417022,10.4197627422506,"Upper Skeena","spw"
2003,2.238604803943,4.45888161892146,9.0912505836414,"Upper Skeena","spw"
2004,2.13787232709643,4.20331420315112,8.42211621022223,"Upper Skeena","spw"
2005,1.91871158966026,3.5710036447754,6.82523777142261,"Upper Skeena","spw"
